state_1,price_1,load_1,month_1,year_1,coal_cost_1,CDD_1,HDD_1,date_1,state_2,price_2,load_2,month_2,year_2,coal_cost_2,CDD_2,HDD_2,date_2,ln_load_rel,ln_price_rel,ln_coal_rel,time_diff
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.1954920867407136,5387.0,7,2011,44.63159607795272,307.0,1.0,7/2011,-0.1985279110840073,-0.06215762323254334,0.12516657355338467,-7.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.16683878600719892,3792.0,3,2012,35.7440067377202,0.0,580.0,3/2012,0.15256714822161407,0.09633428543115223,0.3472260026147209,-15.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.16731248685831007,3394.0,4,2012,33.222192184073776,0.0,489.0,4/2012,0.2634515658023548,0.09349903560926857,0.42039052210508365,-16.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.1797752808988764,4036.0,3,2013,81.47304855714498,0.0,924.0,3/2013,0.09020663012302685,0.02165464685428363,-0.47666365900478214,-27.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.19086005571691067,4155.0,6,2013,75.59322703653211,103.0,2.0,6/2013,0.06114830430697783,-0.03817818857055412,-0.40175807570742317,-30.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.17812178513692256,4407.0,12,2013,30.490373781413805,0.0,38.0,12/2013,0.0022665467545394643,0.030894775838139623,0.5061975939280927,-36.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.18809050826105916,4332.0,9,2014,28.179659867241632,57.0,83.0,9/2014,0.01943140347564532,-0.023560995557654937,0.5850081776087562,-45.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.18832994087428515,3515.0,10,2014,29.650092081031307,4.0,318.0,10/2014,0.2284212073517611,-0.02483315091513912,0.5341433829622085,-46.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.18862435145226203,3598.0,11,2014,28.385782863792855,0.0,756.0,11/2014,0.20508259708604812,-0.02639520044651992,0.577720197564952,-47.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.18713018470118442,4183.0,12,2014,50.8535507126687,0.0,918.0,12/2014,0.0544320401543281,-0.018442271165852443,-0.005341333247061501,-48.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.1882022197709946,4660.0,1,2015,52.06797926651895,0.0,1304.0,1/2015,-0.05355471552316507,-0.02415474348258324,-0.02894154440324081,-49.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.1600943551271764,4342.0,1,2016,53.33578244182562,0.0,1114.0,1/2016,0.017125661158289313,0.1375989173816216,-0.05299883229479325,-61.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.1621705306343616,4084.0,2,2016,39.8846615319116,0.0,927.0,2/2016,0.07838383231197024,0.12471383853105329,0.23761678677348863,-62.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.16526078617581885,4839.0,1,2018,96.44712585889056,0.0,1246.0,1/2018,-0.09124735519679207,0.10583752987660976,-0.6453863256211649,-85.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.1692141768009223,4097.0,2,2018,39.095912826806504,0.0,848.0,2/2018,0.07520573404965533,0.08219704744240035,0.2575906837570039,-86.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.16290307592231207,3932.0,3,2018,45.822878914599016,0.0,935.0,3/2018,0.11631253032946935,0.12020688064108276,0.0988251079890023,-87.0
new york,0.18371070747283733,4417.0,12,2010,50.58264908351995,0.0,146.0,12/2010,new york,0.16687526074259493,3572.0,4,2018,36.13776479859083,0.0,677.0,4/2018,0.21233506960013687,0.09611568668832733,0.33627017915588847,-88.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.13878698948398138,4235.0,6,2011,39.34336023477623,160.0,6.0,6/2011,0.2359537117097498,-0.09119802106247553,0.32228085471886203,-6.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.1379226168680581,5399.0,7,2011,49.310386915659706,348.0,0.0,7/2011,-0.006876711422382411,-0.08495049363613187,0.09647333245117509,-7.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.1382908667240768,3620.0,10,2011,35.904969353122944,2.0,393.0,10/2011,0.3928630139760878,-0.08761690998489793,0.4137323712453071,-10.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.1360860597727181,3735.0,11,2011,73.97783799086021,0.0,564.0,11/2011,0.3615892212289869,-0.07154519114321382,-0.3091574824864545,-11.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.1280367366173035,4154.0,3,2012,39.413657920330465,5.0,509.0,3/2012,0.255265314359847,-0.010574940653718494,0.32049567529307676,-15.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.12986492845914313,3512.0,4,2012,29.147016711223255,0.0,464.0,4/2012,0.4231513640408973,-0.024752611545266985,0.6222555143616701,-16.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.13072338776103493,3971.0,9,2014,30.049905518678234,60.0,83.0,9/2014,0.3003190876646531,-0.03134126002988584,0.5917485624135373,-45.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.1300765726470873,3427.0,10,2014,28.399728603276145,4.0,333.0,10/2014,0.44765179692129575,-0.026381010502811258,0.648228490353819,-46.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.12640517668548334,5044.0,12,2014,53.768351097422354,0.0,911.0,12/2014,0.06113762171109442,0.0022498512462279367,0.009923054747978414,-48.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.1245570707613014,5914.0,1,2015,49.86187440820749,0.0,1252.0,1/2015,-0.09798538161651796,0.01697827634968716,0.08535140843810887,-49.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.13254188458898483,5304.0,1,2016,44.7316776070921,0.0,1170.0,1/2016,0.01087578693020613,-0.04515641866897329,0.19392615732245796,-61.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.13420675775051283,5149.0,2,2016,36.12067964546968,0.0,913.0,2/2016,0.04053451874976317,-0.05763929217523501,0.4077425345611289,-62.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.13333719817965736,4333.0,3,2016,49.26712851580238,0.0,618.0,3/2016,0.21307689705599525,-0.051138957456629705,0.09735098497558127,-63.0
pennsylvania,0.12668988969063616,5362.0,12,2010,54.30455337148544,0.0,166.0,12/2010,pennsylvania,0.13053353729198536,4163.0,4,2018,35.49807629907755,0.0,593.0,4/2018,0.2531010716009292,-0.02988789757888963,0.4251295729979199,-88.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.11529663898448286,3976.0,2,2011,56.226430646856386,0.0,61.0,2/2011,0.09745713264234455,-0.044219459591567305,-0.24898954137733542,-2.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.12289068231841525,4056.0,6,2011,41.25906904703676,197.0,2.0,6/2011,0.07753615514779018,-0.10800638147009985,0.0605264568734084,-6.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.1292819582771862,3690.0,9,2011,40.12198705154054,40.0,28.0,9/2011,0.17210696338423626,-0.15870692514230478,0.08847291160244265,-9.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.1150106472738961,3631.0,2,2012,35.13600385712564,0.0,888.0,2/2012,0.18822532900447342,-0.04173589198729945,0.22117104551103153,-14.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.12001564113618816,3219.0,3,2012,36.285430682695484,31.0,387.0,3/2012,0.308662669120001,-0.08433326000910345,0.18898109907366573,-15.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.10110788426374098,4791.0,1,2014,31.750222456902026,0.0,1538.0,1/2014,-0.08900573646431292,0.08710070929029713,0.32249766934436414,-37.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.1167692233150831,3306.0,9,2014,30.834827268763025,57.0,1.0,9/2014,0.28199442203783964,-0.05691071957683651,0.35175259453872504,-45.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.131045846660851,2951.0,10,2014,28.399728603276145,3.0,402.0,10/2014,0.3955893254758697,-0.1722584194040447,0.43401781227629005,-46.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.11445449510799337,4047.0,12,2014,52.349814910175574,0.0,15.0,12/2014,0.07975755554294359,-0.03688850428274983,-0.177551000512934,-48.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.11176947180383237,4408.0,1,2015,44.85421161035893,0.0,1316.0,1/2015,-0.005687650413941258,-0.013149645563868712,-0.02302008727677764,-49.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.12444805163434686,3181.0,3,2016,49.412060252954184,4.0,637.0,3/2016,0.3205378086696651,-0.12059955579962921,-0.1197971278979239,-63.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.12031546830925105,4456.0,6,2016,32.938038493274234,235.0,5.0,6/2016,-0.01651808118831083,-0.08682837875844472,0.2857692260652677,-66.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.11628773066681564,4522.0,1,2018,87.68597657486546,0.0,1323.0,1/2018,-0.031220952419105972,-0.05277873960288812,-0.6933645831922719,-85.0
illinois,0.11030936385502198,4383.0,12,2010,43.83345774239031,0.0,354.0,12/2010,illinois,0.12089185556019098,3046.0,4,2018,36.51786955917119,0.0,705.0,4/2018,0.36390416696370204,-0.09160757317745127,0.18259568342677965,-88.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.09736847528180187,3080.0,2,2011,50.26067962165392,0.0,969.0,2/2011,0.13580154115906182,-0.005527910446131802,-0.04061281024592992,-2.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10342789598108747,2862.0,6,2011,44.173392027390555,220.0,2.0,6/2011,0.20921045701028565,-0.06590012733160393,0.08848762641196646,-6.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10187205113895792,3476.0,8,2011,41.88524174318908,250.0,9.0,8/2011,0.014848930741399223,-0.05074303985894861,0.14167670471365207,-8.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10901832845317581,2404.0,9,2011,40.983191319060985,57.0,8.0,9/2011,0.38359712147158376,-0.11854143363204639,0.1634482290794159,-9.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10225400779460805,2788.0,2,2012,36.95407609787456,0.0,842.0,2/2012,0.2354066452462674,-0.054485404782174604,0.2669342887058438,-14.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.1087861074626267,2340.0,3,2012,34.16986674955132,37.0,358.0,3/2012,0.4105802087749348,-0.11640905209843737,0.3452660774092411,-15.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10222542981146625,2983.0,2,2013,84.84512946247615,0.0,988.0,2/2013,0.16780163261193337,-0.0542058853971211,-0.5642173443978918,-26.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10523189625303174,3016.0,3,2013,72.92976290649904,0.0,949.0,3/2013,0.1567996879988352,-0.0831918652626093,-0.41288658212115,-27.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.11543868681068452,2187.0,5,2013,79.91604459141041,102.0,24.0,5/2013,0.4782003964499141,-0.17576495347921434,-0.5043663971198967,-29.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.11182897674510502,2617.0,6,2013,58.818880524766364,183.0,0.0,6/2013,0.2987025145965361,-0.14399612549740254,-0.1978526568276712,-30.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10277764169891736,3432.0,12,2013,35.36961740067604,0.0,121.0,12/2013,0.027587956518828963,-0.059593250756916905,0.31075705779477836,-36.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.11483114491981201,2478.0,9,2014,29.2746741605698,62.0,2.0,9/2014,0.35327935493759416,-0.17048815889405988,0.49988746477082446,-45.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.11834835708054668,2088.0,10,2014,28.79713094891926,6.0,366.0,10/2014,0.5245244681241527,-0.20065786858458734,0.5163344815458345,-46.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10940217444108703,3151.0,12,2014,52.50527093069577,0.0,956.0,12/2014,0.11301127536940739,-0.12205618044360059,-0.08430331934172962,-48.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.1071815546206183,3645.0,1,2015,41.93551535976104,0.0,1252.0,1/2015,-0.03262522731607661,-0.10154958331775184,0.14047715404534825,-49.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.11757455536403819,2028.0,4,2016,35.37828963206194,1.0,405.0,4/2016,0.5536810524156082,-0.19409806069410224,0.3105118991238563,-64.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10826109699596473,3234.0,12,2017,99.90098639964131,0.0,113.0,12/2017,0.0870113769896297,-0.11157128888545777,-0.7275693155798872,-84.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10325307710928626,3666.0,1,2018,91.30774817049327,0.0,1269.0,1/2018,-0.03837001127296845,-0.06420844850042468,-0.637625405060053,-85.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.10710699542563873,2874.0,2,2018,41.47606828070958,0.0,857.0,2/2018,0.20502635048771164,-0.10085370667877867,0.151493650931118,-86.0
indiana,0.0968317160155926,3528.0,12,2010,48.26034668657211,0.0,279.0,12/2010,indiana,0.11412413665229686,2262.0,4,2018,42.822046076113665,0.0,616.0,4/2018,0.44448176045061616,-0.1643121885480536,0.11955717868811927,-88.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.09537685742038152,1557.0,1,2011,61.63845661024655,0.0,1541.0,1/2011,-0.051394709123198545,0.05398865113656354,0.09363615400270792,-1.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.0990170420590599,1265.0,2,2011,40.50322500875801,0.0,178.0,2/2011,0.1562940615491791,0.016532638139800892,0.5135405245835415,-2.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.11737662231986654,1576.0,7,2011,41.803979006468936,403.0,0.0,7/2011,-0.06352380770702461,-0.15356314364405146,0.4819305988290215,-7.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.1138450611333773,1394.0,8,2011,43.65075338643397,235.0,8.0,8/2011,0.059188871390330654,-0.1230137956274336,0.4387015835228413,-8.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.09813572260838122,1214.0,2,2012,31.640483747840413,0.0,983.0,2/2012,0.19744549109135617,0.02547317034799295,0.7604846934664055,-14.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.11244280235899594,879.0,4,2012,36.26605789352478,5.0,392.0,4/2012,0.5203365650256228,-0.11062005340748206,0.624039865782911,-16.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.09955610040633125,1267.0,2,2013,72.29928125834165,0.0,142.0,2/2013,0.1547142823896608,0.011103307015173373,-0.06589206264190689,-26.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.11696303115461021,991.0,9,2014,28.26687339502883,46.0,36.0,9/2014,0.4004069283808119,-0.15003329635987733,0.8732315577652412,-45.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.10027639043786064,1035.0,11,2014,51.98079813800126,0.0,68.0,11/2014,0.3569647570113304,0.003894337663951202,0.26404774156278643,-47.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.09677137277382122,1425.0,12,2014,43.04188568152892,0.0,132.0,12/2014,0.037194370008048844,0.03947340073391905,0.45274839817464463,-48.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.10217904555482449,1188.0,2,2016,48.1189766613771,0.0,20.0,2/2016,0.2190949627882096,-0.014902007566826149,0.3412455008799507,-62.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.10972871842843779,1011.0,11,2017,99.45743685687557,0.0,861.0,11/2017,0.3804262436903284,-0.08618650814616055,-0.38480765699045777,-83.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.10471155283216262,1325.0,12,2017,98.77073681064117,0.0,259.0,12/2017,0.10995372429047731,-0.03938483855538355,-0.3778792493833106,-84.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.1083156681170739,1261.0,2,2018,35.311837554390266,0.0,233.0,2/2018,0.15946112674588028,-0.07322520136026064,0.6507038761626177,-86.0
iowa,0.10066766193912251,1479.0,12,2010,67.68889441818031,0.0,429.0,12/2010,iowa,0.11197844066536568,1202.0,3,2018,38.10054827618251,0.0,926.0,3/2018,0.20737934761564691,-0.10648174323613918,0.5746934528915256,-87.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.1062268791204249,2351.0,1,2011,50.3751007502015,0.0,1794.0,1/2011,-0.05149479669991161,0.007174917374488465,0.17132332753155588,-1.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11798689938565442,2333.0,7,2011,40.451198177305834,276.0,7.0,7/2011,-0.0438090201812721,-0.09782150292623396,0.3907240835403901,-7.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11154165790554005,1507.0,4,2012,32.96186156418652,0.0,563.0,4/2012,0.39322505321366247,-0.04164604140608508,0.5954691648580884,-16.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11343372300376461,1724.0,4,2013,58.38121656429562,0.0,886.0,4/2013,0.25869880061651945,-0.058466634849725384,0.023826143874605965,-28.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11970534069981584,1534.0,10,2014,31.472327226907048,0.0,577.0,10/2014,0.3754672699129564,-0.1122811357232946,0.6417116888098414,-46.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.1136595063763759,1765.0,11,2014,45.60927120205596,0.0,276.0,11/2014,0.2351952824727608,-0.06045509965444929,0.27070933611136533,-47.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11040285817478988,2293.0,1,2015,52.487724881153426,0.0,1549.0,1/2015,-0.026515031017746597,-0.03138392955173079,0.13024101732861612,-49.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11552702558996124,2235.0,1,2016,53.80949158441207,0.0,1592.0,1/2016,-0.0008952552075112774,-0.07675239716230248,0.10537047269137693,-61.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11659635406587453,1911.0,2,2016,43.73572783217866,0.0,231.0,2/2016,0.1557193075998849,-0.08596591147519153,0.3126550091971914,-62.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.12242626599888703,1799.0,6,2016,37.72571143476676,107.0,6.0,6/2016,0.2161150178896248,-0.13475684533039545,0.460478484881187,-66.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.1250095354336715,1508.0,10,2016,27.776718285147606,1.0,493.0,10/2016,0.39256170327225653,-0.15563792464169307,0.7666221497364766,-70.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11908325537885875,1733.0,11,2017,90.54256314312441,0.0,82.0,11/2017,0.2534919621245517,-0.10707078029990857,-0.41499970331768615,-83.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.11677637695712004,1945.0,2,2018,38.83558332403585,0.0,526.0,2/2018,0.1380839957876113,-0.08750870463842089,0.43148342546645246,-86.0
minnesota,0.10699178900223937,2233.0,12,2010,59.788919299991704,0.0,618.0,12/2010,minnesota,0.1181116996561658,1873.0,3,2018,32.98020630052969,0.0,131.0,3/2018,0.17580454939606943,-0.09887869075065493,0.5949127753662075,-87.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.08184016368032734,4003.0,1,2011,46.324425982185296,0.0,1227.0,1/2011,-0.09615990369520422,0.022053693803613907,0.2840344580398676,-1.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.11086655253933317,3178.0,6,2011,40.6884323795549,312.0,5.0,6/2011,0.13463210820070814,-0.2815054332304979,0.41376000369943633,-6.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,-0.17745089514086776,-0.30866046088652316,0.3753416807272471,-7.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.10151461425459703,1972.0,10,2011,35.6212957803556,19.0,262.0,10/2011,0.6118359201347887,-0.19338095547223977,0.5467601839447702,-10.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09354602604850756,2377.0,3,2012,34.54084241555291,62.0,289.0,3/2012,0.4250449879371755,-0.11163175693011496,0.5775613770467372,-15.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.10072792446406938,1895.0,4,2012,32.93182341573799,23.0,224.0,4/2012,0.6516653377808428,-0.18560124935009945,0.6252643716977957,-16.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.08950010914647455,3566.0,1,2013,73.94177531702088,0.0,996.0,1/2013,0.01943965687428364,-0.06741802934476347,-0.18357412442635135,-25.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09342652917972495,3006.0,2,2013,66.17959643693956,0.0,884.0,2/2013,0.19027388498444964,-0.11035352778138316,-0.07266836548164485,-26.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09543137157847845,3097.0,3,2013,84.1063208434391,0.0,853.0,3/2013,0.16045027532416659,-0.13158555149010065,-0.3123778837840076,-27.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.11632972298675326,2265.0,5,2013,55.66996020038413,77.0,32.0,5/2013,0.4733094173802351,-0.32960678310592967,0.1002631517573954,-29.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.0887559504608858,3694.0,2,2014,30.3803407524706,0.0,121.0,2/2014,-0.015825705461815786,-0.05906865810556134,0.7059081255854613,-38.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.10313075506445672,2087.0,10,2014,29.436851798003296,20.0,262.0,10/2014,0.5551565482201687,-0.209175834334366,0.7374564870987423,-46.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.0978519129127673,2643.0,11,2014,41.148232555884206,0.0,831.0,11/2014,0.3189695406930803,-0.15663342764265956,0.40252286408589205,-47.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09205118944193356,3637.0,1,2015,52.4193941997013,0.0,1074.0,1/2015,-0.00027498968961959646,-0.09552301384062711,0.16042719786718745,-49.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09106816577886484,3460.0,1,2016,46.7715271802705,0.0,1087.0,1/2016,0.04961558724559949,-0.08478648514461382,0.27442921483904403,-61.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.10112254443405051,2292.0,11,2017,91.24415341440599,0.0,587.0,11/2017,0.46145937746273924,-0.18951127715326957,-0.3938350792067918,-83.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09092937632489122,3154.0,2,2018,41.485365762951396,0.0,851.0,2/2018,0.14221268777438584,-0.08326130541665332,0.3943631062029536,-86.0
missouri,0.08366509081861159,3636.0,12,2010,61.54101351911752,0.0,122.0,12/2010,missouri,0.09738871852058359,2651.0,3,2018,36.344205928817026,3.0,683.0,3/2018,0.3159472490083438,-0.1518885622137475,0.5266690444889934,-87.0
nebraska,0.0827320228912665,1008.0,12,2010,52.03408808161234,0.0,239.0,12/2010,nebraska,0.08049682766032198,1086.0,1,2011,48.628763924194516,0.0,1441.0,1/2011,-0.07453305186256687,0.027388968927151525,0.06768383771571664,-1.0
